Name,Mileage,Rating,Review Count,Price
2022 Mercedes-Benz S-Class S 500 4MATIC,"6,819 mi.",4.7,1424.0,94777.0
2023 Mercedes-Benz EQE 350+ Base,"5,447 mi.",4.7,1371.0,72390.0
2021 Mercedes-Benz GLB 250 Base,"39,501 mi.",4.8,2468.0,30583.0
2021 Mercedes-Benz GLC 300 4MATIC Coupe,"25,914 mi.",4.7,285.0,45994.0
2023 Mercedes-Benz E-Class E 450,"9,116 mi.",4.3,1491.0,73345.0
2023 Mercedes-Benz GLA 250 Base,"9,366 mi.",4.4,311.0,38552.0
2021 Mercedes-Benz AMG GLS 63 Base 4MATIC,"23,339 mi.",4.0,507.0,90000.0
2022 Mercedes-Benz Maybach S 580 4MATIC,"20,420 mi.",3.4,479.0,154900.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"32,238 mi.",4.4,2986.0,44990.0
2023 Mercedes-Benz AMG GLA 45 Base,"8,126 mi.",4.6,483.0,54317.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,245 mi.",4.6,696.0,45888.0
2023 Mercedes-Benz CLA 250 Base,"8,523 mi.",4.4,311.0,39521.0
2023 Mercedes-Benz EQE 350 Base 4MATIC,"2,384 mi.",4.7,1014.0,76992.0
2022 Mercedes-Benz S-Class ,"19,607 mi.",4.4,79.0,90988.0
2021 Mercedes-Benz AMG GLS 63 Base 4MATIC,"23,058 mi.",4.4,1838.0,92896.0
2023 Mercedes-Benz E-Class E 350 4MATIC,"4,138 mi.",3.9,1800.0,57900.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"58,416 mi.",4.7,132.0,37823.0
2023 Mercedes-Benz EQE 500 Base 4MATIC,"4,167 mi.",4.0,3563.0,77465.0
2023 Mercedes-Benz GLS 450 4MATIC,"11,562 mi.",4.7,911.0,83777.0
2019 Mercedes-Benz AMG C 43 Base 4MATIC,"24,368 mi.",4.8,5398.0,39894.0
2022 Mercedes-Benz C-Class 4MATIC Sedan,"19,101 mi.",4.8,527.0,39500.0
2023 Mercedes-Benz E-Class E 450 4MATIC,817 mi.,4.2,568.0,67989.0
2021 Mercedes-Benz C-Class C 300,"15,150 mi.",4.8,558.0,43992.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"39,199 mi.",4.6,1915.0,36885.0
2023 Mercedes-Benz CLA 250 Base,"9,298 mi.",0.0,418.0,42300.0
2023 Mercedes-Benz GLB 250 Base,"3,326 mi.",0.0,0.0,37899.0
2023 Mercedes-Benz GLA 250 Base,"9,030 mi.",4.8,1735.0,45645.0
2023 Mercedes-Benz EQS 450+ Base,"3,668 mi.",4.8,1735.0,77482.0
2020 Mercedes-Benz GLE 350 Base,"33,042 mi.",4.9,1411.0,46991.0
2021 Mercedes-Benz E-Class 4MATIC,"50,358 mi.",5.0,4823.0,38098.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"2,354 mi.",0.0,0.0,39659.0
2021 Mercedes-Benz C-Class C 300 4MATIC,"35,312 mi.",4.9,1517.0,44851.0
2020 Mercedes-Benz GLB 250 Base 4MATIC,"28,891 mi.",4.9,2783.0,32589.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"11,269 mi.",0.0,15.0,52075.0
2021 Mercedes-Benz A-Class A 220 4MATIC,"41,887 mi.",4.9,2516.0,28995.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"6,183 mi.",4.6,716.0,46328.0
2023 Mercedes-Benz GLB 250 ,"10,096 mi.",4.9,911.0,39494.0
2022 Mercedes-Benz E-Class 4MATIC,"16,201 mi.",4.5,1102.0,45935.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"8,898 mi.",4.6,716.0,52713.0
2021 Mercedes-Benz GLB 250 ,"18,650 mi.",0.0,0.0,34445.0
2023 Mercedes-Benz EQS 450+ Base,"21,632 mi.",4.8,2002.0,60833.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"3,661 mi.",3.9,1800.0,44900.0
2021 Mercedes-Benz AMG GLA 45 Base,"40,516 mi.",4.3,1491.0,40007.0
2023 Mercedes-Benz E-Class E 450,"1,607 mi.",4.3,1491.0,68113.0
2021 Mercedes-Benz GLE 350 Base,"28,628 mi.",4.9,4322.0,46688.0
2023 Mercedes-Benz E-Class E 350 4MATIC,"3,885 mi.",3.9,1800.0,63910.0
2022 Mercedes-Benz AMG SL 63 Base,"4,663 mi.",4.7,1424.0,139977.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"6,228 mi.",4.9,274.0,39995.0
2023 Mercedes-Benz GLS 450 4MATIC,"11,776 mi.",4.6,1899.0,81593.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"42,552 mi.",4.5,615.0,50881.0
2023 Mercedes-Benz EQE 350 Base 4MATIC,"8,659 mi.",4.6,981.0,58796.0
2022 Mercedes-Benz CLA 250 Base 4MATIC,"7,629 mi.",4.6,304.0,36000.0
2022 Mercedes-Benz GLB 250 Base 4MATIC,"19,605 mi.",4.9,1411.0,35595.0
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"39,144 mi.",4.8,173.0,41733.0
2022 Mercedes-Benz G-Class ,"6,362 mi.",4.9,1797.0,159979.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"7,223 mi.",4.4,1870.0,45281.0
2021 Mercedes-Benz C-Class 4MATIC Sedan,"19,926 mi.",4.7,29.0,35650.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"3,497 mi.",3.9,1800.0,45900.0
2022 Mercedes-Benz GLC 300 Base 4MATIC,"10,525 mi.",0.0,236.0,43988.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,999 mi.",4.8,527.0,63000.0
2021 Mercedes-Benz AMG A 35 Base,"30,835 mi.",4.7,2308.0,37995.0
2023 Mercedes-Benz E-Class E 350 4MATIC,"3,400 mi.",3.9,1800.0,70490.0
2023 Mercedes-Benz GLB 250 Base,"5,801 mi.",4.7,1372.0,39900.0
2020 Mercedes-Benz GLE 450 Base,"38,982 mi.",4.6,417.0,42735.0
2021 Mercedes-Benz AMG E 53 Base 4MATIC,"25,518 mi.",4.6,696.0,59546.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"7,234 mi.",0.0,37.0,44000.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"53,031 mi.",4.5,843.0,39592.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"3,330 mi.",4.7,1239.0,54999.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"34,549 mi.",4.7,192.0,30934.0
2022 Mercedes-Benz GLC 300 Base,"15,110 mi.",4.9,1411.0,38995.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"9,955 mi.",0.0,236.0,50284.0
2024 Mercedes-Benz GLB 250 Base,"2,006 mi.",4.7,1372.0,40775.0
2022 Mercedes-Benz GLS 450 4MATIC,"30,765 mi.",0.0,0.0,71989.0
2023 Mercedes-Benz GLB 250 Base,"2,773 mi.",4.7,192.0,47502.0
2021 Mercedes-Benz AMG E 53 Base 4MATIC,"52,740 mi.",4.0,3563.0,53510.0
2019 Mercedes-Benz E-Class ,"36,200 mi.",4.0,130.0,37974.0
2023 Mercedes-Benz AMG GLA 45 AMG GLA 45,"10,590 mi.",0.0,79.0,54480.0
2023 Mercedes-Benz GLA 250 Base,"5,869 mi.",5.0,5929.0,40998.0
2020 Mercedes-Benz E-Class E 350 4MATIC,"30,450 mi.",4.6,1276.0,37500.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"33,047 mi.",4.7,285.0,47791.0
2021 Mercedes-Benz GLB 250 Base,"21,359 mi.",4.9,1411.0,33295.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"18,553 mi.",4.8,4576.0,50639.0
2023 Mercedes-Benz EQS 580 4MATIC,"8,150 mi.",4.0,526.0,112998.0
2019 Mercedes-Benz AMG CLS 53 S-Model 4MATIC,"36,600 mi.",4.7,416.0,55991.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"2,413 mi.",0.0,599.0,49888.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"4,693 mi.",4.8,2195.0,53910.0
2022 Mercedes-Benz GLE 350 Base 4MATIC,"63,952 mi.",4.4,1870.0,43881.0
2021 Mercedes-Benz C-Class C 300 4MATIC,"8,548 mi.",4.8,752.0,39988.0
2018 Mercedes-Benz GLS 450 Base 4MATIC,"79,619 mi.",4.7,775.0,28000.0
2020 Mercedes-Benz GLB 250 Base 4MATIC,"45,979 mi.",4.8,1905.0,29052.0
2020 Mercedes-Benz S-Class S 560,"16,645 mi.",4.3,133.0,75890.0
2023 Mercedes-Benz E-Class E 450,"9,347 mi.",4.3,1491.0,63491.0
2020 Mercedes-Benz GLB 250 Base 4MATIC,"34,144 mi.",4.9,274.0,27995.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"9,322 mi.",4.8,823.0,40900.0
2020 Mercedes-Benz GLA 250 Base,"18,885 mi.",4.6,1847.0,27250.0
2022 Mercedes-Benz GLC 300 Base 4MATIC,"20,345 mi.",4.5,949.0,40495.0
2020 Mercedes-Benz GLB 250 Base,"38,094 mi.",4.6,827.0,31416.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"36,607 mi.",4.4,311.0,35475.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"5,181 mi.",4.7,699.0,59750.0
2022 Mercedes-Benz GLC 300 Base,"20,554 mi.",4.9,1411.0,38995.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"9,300 mi.",0.0,11.0,41999.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"32,978 mi.",4.0,526.0,32230.0
2022 Mercedes-Benz GLB 250 Base 4MATIC,"11,080 mi.",0.0,236.0,40990.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,462 mi.",4.9,274.0,42995.0
2024 Mercedes-Benz C-Class C 300,"2,629 mi.",4.8,527.0,45000.0
2022 Mercedes-Benz AMG GLE 63 S,"11,573 mi.",4.5,1926.0,96510.0
2021 Mercedes-Benz A-Class A 220,"53,524 mi.",4.9,7140.0,23991.0
2022 Mercedes-Benz GLC 300 Base 4MATIC,"10,791 mi.",4.9,689.0,38999.0
2022 Mercedes-Benz Metris Base,"62,241 mi.",0.0,236.0,33738.0
2023 Mercedes-Benz GLA 250 ,"15,887 mi.",0.0,60.0,38594.0
2020 Mercedes-Benz AMG E 53 Base 4MATIC,"46,090 mi.",4.2,2811.0,50555.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"6,059 mi.",4.4,1870.0,41981.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"7,617 mi.",4.5,344.0,51788.0
2019 Mercedes-Benz C-Class C 300 4MATIC,"55,728 mi.",0.0,12.0,26199.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"43,243 mi.",4.9,993.0,28888.0
2021 Mercedes-Benz GLB 250 Base 4MATIC,"43,276 mi.",4.9,1411.0,31593.0
2023 Mercedes-Benz EQS 450 Base 4MATIC,"6,494 mi.",4.7,1424.0,88977.0
2023 Mercedes-Benz E-Class E 350 4MATIC,"3,587 mi.",3.9,1800.0,60900.0
2021 Mercedes-Benz GLE 350 Base,"50,048 mi.",5.0,2881.0,43498.0
2024 Mercedes-Benz S-Class Base,"2,405 mi.",4.9,1411.0,129991.0
2021 Mercedes-Benz GLB 250 Base,"25,540 mi.",4.9,294.0,31652.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"24,190 mi.",4.7,2931.0,31756.0
2020 Mercedes-Benz GLE 450 Base,"39,652 mi.",4.6,1018.0,46998.0
2023 Mercedes-Benz E-Class E 63 AMG 4MATIC,"2,315 mi.",4.5,991.0,169995.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"6,906 mi.",4.6,304.0,47100.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"33,649 mi.",4.8,186.0,27990.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"6,427 mi.",4.7,611.0,52983.0
2021 Mercedes-Benz GLB 250 Base 4MATIC,"33,505 mi.",4.6,585.0,33750.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"37,197 mi.",4.7,285.0,32998.0
2022 Mercedes-Benz GLS 580 Base 4MATIC,"10,806 mi.",4.9,2783.0,87851.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,107 mi.",3.2,98.0,42995.0
2020 Mercedes-Benz GLB 250 Base 4MATIC,"29,329 mi.",4.5,97.0,33991.0
2020 Mercedes-Benz GLC 300 Base 4MATIC,"40,257 mi.",4.7,285.0,30998.0
2023 Mercedes-Benz CLA 250 Base,"3,894 mi.",4.8,2195.0,39634.0
2023 Mercedes-Benz C-Class C 300,"6,083 mi.",0.0,150.0,52892.0
2021 Mercedes-Benz C-Class C 300,"8,891 mi.",4.7,318.0,32485.0
2021 Mercedes-Benz C-Class C 300 4MATIC,"20,939 mi.",4.8,752.0,35988.0
2021 Mercedes-Benz AMG GLE 53 Base,"38,803 mi.",4.6,87.0,72666.0
2021 Mercedes-Benz GLS 450 4MATIC,"32,190 mi.",4.4,2339.0,58998.0
2024 Mercedes-Benz GLC 300 Base 4MATIC,"3,830 mi.",4.7,1239.0,54999.0
2024 Mercedes-Benz C-Class C 300 4MATIC,568 mi.,4.5,501.0,54994.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"16,860 mi.",0.0,37.0,38314.0
2020 Mercedes-Benz C-Class 4MATIC,"19,283 mi.",4.7,29.0,34650.0
2023 Mercedes-Benz AMG G 63 4MATIC,"2,771 mi.",4.8,5398.0,224891.0
2023 Mercedes-Benz C-Class C 300,"12,229 mi.",4.8,2002.0,41999.0
2019 Mercedes-Benz GLS 450 Base 4MATIC,"53,030 mi.",0.0,12.0,37500.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"45,795 mi.",4.6,1018.0,29996.0
2020 Mercedes-Benz GLE 350 Base,"35,060 mi.",4.8,558.0,43345.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"32,256 mi.",4.8,186.0,29500.0
2021 Mercedes-Benz C-Class C 300,"28,137 mi.",0.0,418.0,31933.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"7,698 mi.",4.4,2963.0,36988.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"10,336 mi.",4.5,1492.0,38989.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"35,657 mi.",4.5,949.0,36390.0
2021 Mercedes-Benz AMG GLE 53 4MATIC,"38,758 mi.",4.7,662.0,70164.0
2024 Mercedes-Benz C-Class C 300,"2,479 mi.",4.4,1515.0,52777.0
2022 Mercedes-Benz GLC 300 Base,"18,153 mi.",0.0,37.0,36852.0
2023 Mercedes-Benz GLE 450 4MATIC,"19,720 mi.",4.8,1354.0,71994.0
2021 Mercedes-Benz AMG GLA 35 Base,"9,474 mi.",3.4,1008.0,43888.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"49,384 mi.",4.9,4585.0,36900.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"4,691 mi.",0.0,22.0,55900.0
2023 Mercedes-Benz C-Class C 300,"9,997 mi.",4.9,2166.0,49444.0
2024 Mercedes-Benz C-Class C 300,"1,401 mi.",4.4,1515.0,55777.0
2021 Mercedes-Benz GLS 450 4MATIC,"38,712 mi.",4.9,4865.0,61999.0
2023 Mercedes-Benz GLE 350 Base,"7,333 mi.",4.8,329.0,58880.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"28,264 mi.",4.8,4576.0,51469.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"3,002 mi.",4.3,1491.0,54329.0
2019 Mercedes-Benz GLA 250 Base,"49,057 mi.",4.5,608.0,23199.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"37,925 mi.",0.0,0.0,34500.0
2024 Mercedes-Benz GLS 450 4MATIC,"1,601 mi.",0.0,0.0,89500.0
2021 Mercedes-Benz Maybach GLS 600 4MATIC,"1,307 mi.",4.7,1239.0,144999.0
2024 Mercedes-Benz C-Class C 300,"2,613 mi.",4.8,527.0,46690.0
2023 Mercedes-Benz C-Class C 300,"8,571 mi.",5.0,1502.0,43992.0
2023 Mercedes-Benz EQE 350 Base 4MATIC,"2,906 mi.",4.9,911.0,71892.0
2021 Mercedes-Benz E-Class 4MATIC,"38,720 mi.",4.3,1647.0,40684.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"27,110 mi.",4.8,4576.0,41888.0
2021 Mercedes-Benz E-Class E 350 4MATIC,"30,104 mi.",4.7,285.0,40102.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"44,806 mi.",4.8,4576.0,46315.0
2020 Mercedes-Benz C-Class C 300,"36,313 mi.",4.6,1915.0,27825.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"34,714 mi.",4.5,2465.0,43988.0
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,218 mi.",4.8,1291.0,42700.0
2021 Mercedes-Benz C-Class C 300 4MATIC,"42,503 mi.",4.4,311.0,30979.0
2020 Mercedes-Benz GLC 300 Base 4MATIC,"38,523 mi.",4.7,192.0,34238.0
2023 Mercedes-Benz EQE 350 Base 4MATIC,"6,095 mi.",4.3,1152.0,58988.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"8,791 mi.",4.0,147.0,39400.0
2023 Mercedes-Benz C-Class C 300,"6,028 mi.",4.9,2166.0,47644.0
2023 Mercedes-Benz GLB 250 Base,"5,144 mi.",4.4,79.0,42344.0
2023 Mercedes-Benz GLB 250 ,"9,183 mi.",4.0,147.0,40600.0
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"30,868 mi.",4.8,1354.0,41594.0
2021 Mercedes-Benz AMG GLC 43 Base 4MATIC,"29,961 mi.",4.8,1729.0,44888.0
2022 Mercedes-Benz GLE 450 4MATIC,"48,954 mi.",4.8,2002.0,51933.0
2023 Mercedes-Benz GLB 250 Base,"11,002 mi.",4.3,419.0,40997.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,663 mi.",4.3,1491.0,53686.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"23,167 mi.",4.3,1647.0,30840.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"13,329 mi.",4.2,344.0,50997.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"6,479 mi.",4.9,4585.0,43000.0
2022 Mercedes-Benz AMG G 63 4MATIC,"15,074 mi.",4.8,5398.0,209894.0
2023 Mercedes-Benz GLE 350 Base 4MATIC,"15,056 mi.",0.0,15.0,60566.0
2022 Mercedes-Benz GLE 350 Base,"14,462 mi.",5.0,5929.0,55998.0
2021 Mercedes-Benz A-Class A 220,"36,126 mi.",0.0,1.0,34991.0
2023 Mercedes-Benz AMG GLA 45 Base,"4,189 mi.",4.4,2963.0,50792.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,991 mi.",4.9,2166.0,57774.0
2023 Mercedes-Benz EQB 350 Base 4MATIC,"2,722 mi.",4.0,3563.0,60470.0
2021 Mercedes-Benz GLE 350 Base 4MATIC,"22,427 mi.",4.6,76.0,47990.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,321 mi.",4.5,843.0,51555.0
2021 Mercedes-Benz GLC 300 ,"42,140 mi.",0.0,8.0,29990.0
2019 Mercedes-Benz CLS 450 Base 4MATIC,"60,506 mi.",4.9,2375.0,37890.0
2022 Mercedes-Benz AMG G 63 4MATIC,"7,987 mi.",4.7,1239.0,216999.0
2022 Mercedes-Benz AMG GLC 43 Base 4MATIC,"10,554 mi.",0.0,543.0,50991.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"4,923 mi.",4.8,1018.0,53000.0
2023 Mercedes-Benz GLA 250 Base,"2,715 mi.",5.0,5929.0,39997.0
2020 Mercedes-Benz GLE 350 ,"34,728 mi.",4.9,848.0,42892.0
2019 Mercedes-Benz E-Class E 300,"37,815 mi.",4.8,1905.0,31152.0
2022 Mercedes-Benz AMG CLA 35 Base 4MATIC,"11,598 mi.",4.6,76.0,44990.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"4,431 mi.",3.9,1800.0,45925.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"21,057 mi.",4.5,401.0,32685.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"8,186 mi.",4.3,419.0,61997.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"45,113 mi.",4.7,285.0,31562.0
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"41,950 mi.",4.2,821.0,41200.0
2023 Mercedes-Benz C-Class 4MATIC Coupe,"6,465 mi.",4.7,192.0,48400.0
2024 Mercedes-Benz C-Class C 300 4MATIC,"5,725 mi.",4.7,1014.0,46977.0
2023 Mercedes-Benz C-Class C 300,"6,729 mi.",4.5,344.0,50788.0
2021 Mercedes-Benz GLS 450 4MATIC,"39,050 mi.",4.3,1491.0,56739.0
2022 Mercedes-Benz EQS 450+ Base,895 mi.,4.8,5398.0,71892.0
2023 Mercedes-Benz EQE 500 Base 4MATIC,"2,467 mi.",4.0,3563.0,77945.0
2023 Mercedes-Benz EQB 350 Base 4MATIC,"1,518 mi.",4.0,3563.0,53965.0
2021 Mercedes-Benz GLA 250 Base 4MATIC,"28,553 mi.",4.5,919.0,28013.0
2020 Mercedes-Benz A-Class A 220 4MATIC,"28,519 mi.",4.6,1915.0,26433.0
2023 Mercedes-Benz EQB 250 Base,"4,677 mi.",4.9,2166.0,47044.0
2023 Mercedes-Benz AMG G 63 4MATIC,239 mi.,4.8,2195.0,218937.0
2023 Mercedes-Benz E-Class E 350 4MATIC,"3,259 mi.",4.7,197.0,62900.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"9,638 mi.",4.4,297.0,67897.0
2023 Mercedes-Benz CLA 250 Base,"12,317 mi.",4.0,147.0,40000.0
2023 Mercedes-Benz GLA 250 Base 4MATIC,"15,545 mi.",4.4,1038.0,41964.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"10,198 mi.",4.8,1354.0,45693.0
2023 Mercedes-Benz C-Class C 300,"10,020 mi.",4.7,2931.0,42963.0
2023 Mercedes-Benz E-Class E 350 4MATIC,"1,893 mi.",4.5,919.0,60000.0
2021 Mercedes-Benz E-Class E 350,"21,274 mi.",4.7,318.0,39485.0
2023 Mercedes-Benz EQB 250 Base,"2,517 mi.",4.6,348.0,49779.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"33,042 mi.",4.5,775.0,34900.0
2024 Mercedes-Benz GLE 450 4MATIC,"2,644 mi.",4.7,2879.0,85999.0
2020 Mercedes-Benz GLC 350e Base 4MATIC,"28,196 mi.",4.5,2057.0,34522.0
2023 Mercedes-Benz C-Class C 300,"13,704 mi.",4.5,1684.0,47952.0
2021 Mercedes-Benz AMG G 63 4MATIC,"19,739 mi.",4.5,1334.0,189888.0
2020 Mercedes-Benz GLE 350 Base 4MATIC,"27,908 mi.",4.8,902.0,43905.0
2023 Mercedes-Benz C-Class C 300,"6,878 mi.",4.9,2166.0,48006.0
2020 Mercedes-Benz AMG C 43 Base 4MATIC,"19,623 mi.",4.7,1594.0,46995.0
2023 Mercedes-Benz GLA 250 Base,"11,026 mi.",4.8,894.0,40989.0
2023 Mercedes-Benz EQB 250 Base,"2,503 mi.",4.6,348.0,48999.0
2022 Mercedes-Benz GLC 300 Base,"22,547 mi.",4.4,1038.0,44941.0
2023 Mercedes-Benz GLC 300 4MATIC Coupe,"6,087 mi.",4.5,919.0,51971.0
2023 Mercedes-Benz EQE 500 Base 4MATIC,"1,545 mi.",4.0,3563.0,76765.0
2020 Mercedes-Benz C-Class C 300 4MATIC,"32,035 mi.",4.9,2783.0,29526.0
2019 Mercedes-Benz C-Class C 300,"38,571 mi.",4.8,902.0,28999.0
2022 Mercedes-Benz GLB 250 Base 4MATIC,"24,549 mi.",4.8,969.0,35988.0
2021 Mercedes-Benz AMG C 43 Base 4MATIC,"31,525 mi.",4.2,2867.0,44932.0
2015 Mercedes-Benz G-Class G 550,"84,617 mi.",4.7,1372.0,55900.0
2023 Mercedes-Benz GLA 250 4MATIC,"7,061 mi.",0.0,79.0,39480.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"10,694 mi.",5.0,5929.0,41999.0
2022 Mercedes-Benz C-Class C 300,"3,227 mi.",4.2,568.0,44989.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,470 mi.",4.3,1491.0,57505.0
2023 Mercedes-Benz AMG GLE 53 Base,"10,459 mi.",4.8,1094.0,75999.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,157 mi.",4.7,1239.0,46999.0
2023 Mercedes-Benz GLB 250 Base,"4,302 mi.",4.7,192.0,47804.0
2023 Mercedes-Benz EQS 580 Base 4MATIC,"7,149 mi.",4.3,419.0,95997.0
2023 Mercedes-Benz C-Class C 300,"8,956 mi.",4.5,819.0,54395.0
2023 Mercedes-Benz GLA 250 Base,"6,516 mi.",4.8,5398.0,40894.0
2023 Mercedes-Benz GLC 300 Base 4MATIC,"6,913 mi.",4.0,377.0,51995.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"12,889 mi.",5.0,2881.0,61998.0
2023 Mercedes-Benz GLC 300 4MATIC Coupe,"12,996 mi.",5.0,5929.0,53997.0
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,462 mi.",4.3,1491.0,53717.0
2023 Mercedes-Benz EQE 500 Base 4MATIC,"1,586 mi.",4.3,1491.0,72007.0
2022 Mercedes-Benz GLC 300 Base 4MATIC,"15,190 mi.",4.8,1905.0,39964.0
2024 Mercedes-Benz GLB 250 Base 4MATIC,"3,669 mi.",4.9,274.0,41495.0
2023 Mercedes-Benz C-Class C 300,"11,770 mi.",4.9,1411.0,49991.0
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,605 mi.",3.9,1800.0,47900.0
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,461 mi.",4.6,76.0,37496.0
2021 Mercedes-Benz GLC 300 Base,"39,767 mi.",0.0,418.0,34833.0
2021 Mercedes-Benz G-Class G 550 4MATIC,"18,810 mi.",4.7,1372.0,137900.0
2021 Mercedes-Benz GLB 250 Base,"50,968 mi.",4.0,3563.0,29275.0
2021 Mercedes-Benz GLB 250 Base 4MATIC,"24,434 mi.",4.6,1276.0,36839.0
2022 Mercedes-Benz AMG G 63 4MATIC,"2,804 mi.",4.8,5398.0,219894.0
2020 Mercedes-Benz GLC 300 ,"25,321 mi.",4.4,79.0,34977.0
2023 Mercedes-Benz CLA 250 ,"12,574 mi.",4.0,147.0,39400.0
2024 Mercedes-Benz GLE 350 Base 4MATIC,"5,740 mi.",4.9,848.0,69867.0
2021 Mercedes-Benz GLA 250 Base,"31,432 mi.",4.4,1231.0,29960.0
2023 Mercedes-Benz CLA 250 Base,"8,539 mi.",4.5,2465.0,39988.0
2024 Mercedes-Benz C-Class C 300,"2,643 mi.",4.9,1375.0,49998.0
2020 Mercedes-Benz E-Class E 450 4MATIC,"21,010 mi.",4.9,328.0,41498.0
2021 Mercedes-Benz C-Class 4MATIC Sedan,"22,912 mi.",4.3,1647.0,31998.0
2021 Mercedes-Benz GLB 250 Base,"28,730 mi.",4.8,2195.0,34746.0
2020 Mercedes-Benz GLS 450 Base 4MATIC,"56,083 mi.",4.7,911.0,42994.0
2021 Mercedes-Benz GLC 300 Base 4MATIC,"33,334 mi.",4.8,4576.0,35888.0
2021 Mercedes-Benz C-Class 4MATIC Sedan,"11,369 mi.",4.3,112.0,32928.0
2024 Mercedes-Benz GLE 350 4MATIC,"8,029 mi.",3.7,113.0,72550.0
2019 Mercedes-Benz CLA 250 ,"49,666 mi.",0.0,8.0,24990.0
2023 Mercedes-Benz C-Class C 300,"1,301 mi.",4.6,348.0,50999.0
